id_pedido,id_usuario,fecha_hora_pedido,pais,dispositivo,fuente_referencia,nombre_producto,categoria_producto,cantidad,precio_unitario,monto_descuento,monto_total
order_14858,user_601,2025-01-17,Colombia,mobile,organic,Sneakers-Urban-42,Moda,2,152.67,10,295.34
order_14859,user_6839,2025-06-05,Mexico,mobile,organic,Sneakers-Urban-42,Moda,1,124.28,10,114.28
order_14860,user_6502,2025-01-03,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,1,277.66,0,277.66
order_14861,user_3076,2025-02-02,Argentina,mobile,social,Phone-Pro-128GB,Electronica,1,446.63,10,436.63
order_14862,user_7195,2025-03-13,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,1,467.37,5,462.37
order_14863,user_61,2025-03-21,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,215.46,0,430.92
order_14864,user_3169,2025-03-07,Mexico,desktop,organic,Blender-XL-Red,Hogar,2,125.97,15,236.94
order_14865,user_3874,2025-02-22,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,135.26,0,270.51
order_14866,user_4297,2025-02-03,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,1,193.82,10,183.82
order_14867,user_5332,2025-04-16,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,66.64,0,133.28
order_14868,user_4498,2025-01-12,Argentina,mobile,organic,Sneakers-Urban-42,Moda,1,280.79,0,280.79
order_14869,user_4321,2025-03-17,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,339.24,0,678.49
order_14870,user_3728,2025-01-01,colombia,mobile,social,Jacket-Winter-M,Moda,1,401.93,5,396.93
order_14871,user_6291,2025-06-11,Argentina,desktop,social,Blender-XL-Red,Hogar,2,72.57,10,135.15
order_14872,user_6314,2025-02-21,Colombia,mobile,organic,Blender-XL-Red,Hogar,2,365.16,15,715.32
order_14873,user_647,2025-03-28,Mexico,mobile,organic,Laptop-Gaming-16GB,Electronica,2,228.52,0,457.05
order_14874,user_594,2025-04-27,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,121.3,0,242.59
order_14875,user_5621,2025-02-04,mexico,mobile,social,Phone-Pro-128GB,Electronica,1,461.28,15,446.28
order_14876,user_5987,2025-05-01,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,208.23,5,411.45
order_14877,user_548,2025-02-07,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,132.99,5,260.98
order_14878,user_3709,2025-02-02,Mexico,mobile,organic,Phone-Pro-128GB,Electronica,1,395.93,10,385.93
order_14879,user_4503,2025-06-02,Mexico,desktop,social,Phone-Pro-128GB,Electronica,2,453.1,0,906.19
order_14880,user_7201,2025-04-19,Argentina,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,472.45,5,939.9
order_14881,user_2440,2025-06-27,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,120.04,0,240.08
order_14882,user_1125,2025-06-18,mexico,mobile,social,Phone-Pro-128GB,Electronica,2,201.48,0,402.96
order_14883,user_4066,2025-04-07,Colombia,mobile,organic,Sneakers-Urban-42,Moda,2,466.5,5,927.99
order_14884,user_6756,2025-01-20,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,99.24,10,89.24
order_14885,user_590,2025-06-03,Mexico,desktop,social,Sneakers-Urban-42,Moda,2,253.54,0,507.08
order_14886,user_2196,2025-05-24,Argentina,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,152.1,0,304.19
order_14887,user_6173,2025-05-22,Mexico,mobile,social,Jacket-Winter-M,Moda,2,85.6,0,171.19
order_14888,user_1182,2025-05-22,Colombia,desktop,social,Phone-Pro-128GB,Electronica,2,292.46,0,584.92
order_14889,user_2099,2025-04-27,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,434.33,10,858.65
order_14890,user_6746,2025-05-02,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,28.11,0,28.11
order_14891,user_7925,2025-04-05,Argentina,mobile,social,Tablet-Standard-64GB,Electronica,2,259.62,0,519.24
order_14892,user_6298,2025-02-25,Argentina,desktop,organic,Jacket-Winter-M,Moda,1,311.6,0,311.6
order_14893,user_7643,2025-04-29,Argentina,desktop,paid_search,Laptop-Gaming-16GB,Electronica,2,111.14,0,222.28
order_14894,user_7652,2025-02-02,Argentina,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,408.83,10,398.83
order_14895,user_3550,2025-06-05,Mexico,desktop,social,Laptop-Gaming-16GB,Electronica,1,461.26,0,461.26
order_14896,user_5044,2025-05-17,Argentina,desktop,organic,Sneakers-Urban-42,Moda,1,410.37,15,395.37
order_14897,user_3687,2025-02-27,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,1,264.98,15,249.98
order_14898,user_1955,2025-06-14,Mexico,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,323.51,5,318.51
order_14899,user_3237,2025-02-11,mexico,mobile,paid_search,Phone-Pro-128GB,Electronica,2,116.55,0,233.09
order_14900,user_7899,2025-05-10,Colombia,mobile,paid_search,Sneakers-Urban-42,Moda,2,138.28,10,266.57
order_14901,user_6721,2025-01-10,Argentina,mobile,organic,Laptop-Gaming-16GB,Electronica,1,379.8,5,374.8
order_14902,user_3328,2025-01-30,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,391.05,5,386.05
order_14903,user_7086,2025-03-23,Argentina,desktop,social,Vacuum-Pro-Black,Hogar,2,91.06,5,177.11
order_14904,user_183,2025-05-09,Argentina,mobile,social,Vacuum-Pro-Black,Hogar,1,238.65,10,228.65
order_14905,user_3644,2025-05-11,Colombia,desktop,social,Sneakers-Urban-42,Moda,2,21.12,15,27.25
order_14906,user_1411,2025-01-22,Argentina,mobile,organic,Jacket-Winter-M,Moda,2,393.51,0,787.02
order_14907,user_92,2025-04-27,Colombia,mobile,social,Sneakers-Urban-42,Moda,1,298.03,0,298.03
order_14908,user_3242,2025-02-27,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,90.94,5,176.89
order_14909,user_2607,2025-05-18,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,1,252.17,10,242.17
order_14910,user_7348,2025-06-25,argentina,mobile,social,Tablet-Standard-64GB,Electronica,2,361.61,10,713.23
order_14911,user_4872,2025-05-29,Mexico,desktop,organic,Phone-Pro-128GB,Electronica,2,239.85,15,464.69
order_14912,user_6736,2025-03-21,Colombia,mobile,organic,Jacket-Winter-M,Moda,2,498.15,0,996.31
order_14913,user_5074,2025-01-11,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,238.96,5,472.92
order_14914,user_3906,2025-06-12,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,47.31,10,37.31
order_14915,user_4375,2025-03-31,Mexico,desktop,social,Jacket-Winter-M,Moda,1,90.57,10,80.57
order_14916,user_7279,2025-03-23,Colombia,desktop,organic,Jacket-Winter-M,Moda,1,247.6,10,237.6
order_14917,user_3377,2025-06-08,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,107.68,0,215.36
order_14918,user_4488,2025-05-26,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,147.8,0,147.8
order_14919,user_7994,2025-05-19,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,80.13,5,155.27
order_14920,user_6924,2025-03-03,Colombia,desktop,organic,Sneakers-Urban-42,Moda,1,487.78,0,487.78
order_14921,user_587,2025-02-05,mexico,mobile,organic,Blender-XL-Red,Hogar,2,485.35,10,960.71
order_14922,user_6341,2025-03-13,Mexico,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,134.32,0,134.32
order_14923,user_7932,2025-06-03,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,1,151.17,5,146.17
order_14924,user_3128,2025-03-02,Mexico,mobile,organic,Jacket-Winter-M,Moda,1,473.38,0,473.38
order_14925,user_6609,2025-04-25,mexico,mobile,social,Tablet-Standard-64GB,Electronica,2,126.79,0,253.57
order_14926,user_2362,2025-05-25,Mexico,mobile,social,Blender-XL-Red,Hogar,2,374.05,5,743.11
order_14927,user_7889,2025-01-08,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,1,342.1,5,337.1
order_14928,user_4068,2025-02-28,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,258.68,5,253.68
order_14929,user_7966,2025-04-18,Argentina,desktop,organic,Blender-XL-Red,Hogar,1,48.45,5,43.45
order_14930,user_3390,2025-01-03,Mexico,desktop,paid_search,Sneakers-Urban-42,Moda,1,286.38,5,281.38
order_14931,user_4099,2025-01-14,Mexico,mobile,social,Blender-XL-Red,Hogar,1,387.91,5,382.91
order_14932,user_1047,2025-06-12,colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,314.25,0,628.5
order_14933,user_4140,2025-04-01,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,1,20.42,15,5.42
order_14934,user_6246,2025-05-24,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,41.56,0,83.12
order_14935,user_2168,2025-02-17,colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,28.22,5,23.22
order_14936,user_6095,2025-03-30,Mexico,desktop,social,Sneakers-Urban-42,Moda,1,172.61,0,172.61
order_14937,user_6327,2025-06-16,Mexico,desktop,paid_search,Phone-Pro-128GB,Electronica,2,494.68,10,979.37
order_14938,user_5495,2025-03-28,Mexico,mobile,social,Jacket-Winter-M,Moda,2,22.1,0,44.2
order_14939,user_1507,2025-06-22,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,1,387.82,5,382.82
order_14940,user_5748,2025-03-14,Mexico,mobile,social,Jacket-Winter-M,Moda,1,488.81,0,488.81
order_14941,user_2412,2025-01-10,Mexico,desktop,organic,Tablet-Standard-64GB,Electronica,2,404.65,15,794.3
order_14942,user_5159,2025-05-13,Argentina,desktop,paid_search,Sneakers-Urban-42,Moda,2,395.75,0,791.5
order_14943,user_1954,2025-06-23,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,471.75,10,461.75
order_14944,user_5457,2025-04-30,Mexico,desktop,social,Jacket-Winter-M,Moda,2,303.65,5,602.3
order_14945,user_7785,2025-05-09,Mexico,desktop,organic,Sneakers-Urban-42,Moda,2,176.5,0,353
order_14946,user_6612,2025-05-18,Argentina,mobile,paid_search,Phone-Pro-128GB,Electronica,2,488.58,0,977.16
order_14947,user_3204,2025-05-31,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,289.81,10,569.61
order_14948,user_1872,2025-02-12,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,1,153.76,10,143.76
order_14949,user_7680,2025-02-04,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,1,247.32,0,247.32
order_14950,user_6801,2025-01-28,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,1,21.67,0,21.67
order_14951,user_4491,2025-01-09,Mexico,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,199.2,0,199.2
order_14952,user_5471,2025-04-27,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,1,131.04,15,116.04
order_14953,user_7931,2025-06-23,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,328.68,0,328.68
order_14954,user_1332,2025-03-12,colombia,mobile,social,Jacket-Winter-M,Moda,1,134.09,5,129.09
order_14955,user_532,2025-06-08,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,248,0,248
order_14956,user_748,2025-01-18,Mexico,desktop,organic,Sneakers-Urban-42,Moda,1,349.3,10,339.3
order_14957,user_3449,2025-02-14,Mexico,mobile,organic,Vacuum-Pro-Black,Hogar,1,320.78,0,320.78
order_14958,user_2207,2025-01-28,Colombia,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,108.54,0,108.54
order_14959,user_7947,2025-04-04,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,1,138.34,10,128.34
order_14960,user_5095,2025-05-18,Argentina,mobile,social,Sneakers-Urban-42,Moda,1,67.26,0,67.26
order_14961,user_4452,2025-03-13,mexico,desktop,social,Sneakers-Urban-42,Moda,1,260.21,10,250.21
order_14962,user_5900,2025-01-06,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,1,160.78,10,150.78
order_14963,user_961,2025-03-21,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,2,206.14,10,402.28
order_14964,user_6159,2025-04-15,Argentina,mobile,organic,Phone-Pro-128GB,Electronica,1,296.65,5,291.65
order_14965,user_7186,2025-05-14,Mexico,desktop,social,Blender-XL-Red,Hogar,1,348.19,10,338.19
order_14966,user_3970,2025-03-11,Colombia,desktop,organic,Sneakers-Urban-42,Moda,2,397.11,5,789.22
order_14967,user_6287,2025-04-21,Argentina,mobile,paid_search,Sneakers-Urban-42,Moda,1,262.28,5,257.28
order_14968,user_1883,2025-03-16,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,1,192.25,15,177.25
order_14969,user_5019,2025-05-08,argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,195.03,0,390.06
order_14970,user_3494,2025-03-08,Argentina,mobile,organic,Jacket-Winter-M,Moda,2,423.62,5,842.24
order_14971,user_5076,2025-04-17,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,2,91.11,0,182.22
order_14972,user_6613,2025-01-30,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,1,482.87,5,477.87
order_14973,user_1583,2025-01-31,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,497.11,0,497.11
order_14974,user_3281,2025-04-30,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,1,242.01,0,242.01
order_14975,user_5861,2025-03-01,Argentina,mobile,organic,Tablet-Standard-64GB,Electronica,1,150.58,0,150.58
order_14976,user_2583,2025-03-25,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,2,305.47,5,605.93
order_14977,user_133,2025-01-13,Mexico,mobile,paid_search,Tablet-Standard-64GB,Electronica,2,255.01,15,495.01
order_14978,user_450,2025-06-18,Argentina,mobile,paid_search,Laptop-Gaming-16GB,Electronica,2,430.71,0,861.41
order_14979,user_2253,2025-01-08,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,1,62.65,0,62.65
order_14980,user_7861,2025-02-04,Colombia,mobile,paid_search,Jacket-Winter-M,Moda,2,236.46,5,467.93
order_14981,user_3395,2025-04-07,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,145.79,10,135.79
order_14982,user_3734,2025-05-16,Argentina,desktop,organic,Phone-Pro-128GB,Electronica,1,259.41,0,259.41
order_14983,user_4980,2025-06-07,Argentina,desktop,social,Blender-XL-Red,Hogar,1,425.65,0,425.65
order_14984,user_4516,2025-06-18,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,73.51,0,147.01
order_14985,user_6435,2025-06-03,Mexico,desktop,organic,Vacuum-Pro-Black,Hogar,2,75.71,10,141.41
order_14986,user_2994,2025-06-23,argentina,mobile,organic,Blender-XL-Red,Hogar,2,73.78,0,147.57
order_14987,user_2178,2025-02-24,Argentina,desktop,paid_search,Jacket-Winter-M,Moda,2,127.67,0,255.34
order_14988,user_2729,2025-01-15,Argentina,desktop,social,Phone-Pro-128GB,Electronica,2,188.06,10,366.11
order_14989,user_4289,2025-02-28,Colombia,mobile,organic,Sneakers-Urban-42,Moda,2,343.35,5,681.7
order_14990,user_7191,2025-01-26,Argentina,mobile,paid_search,Vacuum-Pro-Black,Hogar,2,149.92,0,299.84
order_14991,user_5818,2025-04-24,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,2,87.27,0,174.55
order_14992,user_2812,2025-05-09,Argentina,desktop,social,Phone-Pro-128GB,Electronica,1,35.3,0,35.3
order_14993,user_3655,2025-05-27,Colombia,mobile,social,Tablet-Standard-64GB,Electronica,1,414.03,10,404.03
order_14994,user_4949,2025-04-14,Argentina,desktop,organic,Blender-XL-Red,Hogar,2,74.27,10,138.53
order_14995,user_4866,2025-02-11,Argentina,desktop,social,Jacket-Winter-M,Moda,1,23.77,0,23.77
order_14996,user_3234,2025-01-06,Colombia,desktop,paid_search,Sneakers-Urban-42,Moda,1,404.15,0,404.15
order_14997,user_7276,2025-05-16,Mexico,mobile,social,Sneakers-Urban-42,Moda,1,75.34,0,75.34
order_14998,user_4890,2025-06-24,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,331.51,0,663.03
order_14999,user_251,2025-01-24,Colombia,desktop,paid_search,Blender-XL-Red,Hogar,1,441.22,0,441.22
order_15000,user_3630,2025-03-15,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,452.52,10,442.52
order_15001,user_5571,2025-03-05,colombia,mobile,social,Blender-XL-Red,Hogar,2,150.2,0,300.39
order_15002,user_2900,2025-03-09,Argentina,mobile,organic,Jacket-Winter-M,Moda,1,263.49,0,263.49
order_15003,user_2944,2025-06-26,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,1,93.48,10,83.48
order_15004,user_1305,2025-04-06,colombia,mobile,organic,Tablet-Standard-64GB,Electronica,2,333.53,5,662.07
order_15005,user_2421,2025-02-01,Argentina,mobile,organic,Sneakers-Urban-42,Moda,2,426.97,5,848.94
order_15006,user_5380,2025-04-05,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,496.38,0,992.76
order_15007,user_4753,2025-05-02,colombia,desktop,organic,Vacuum-Pro-Black,Hogar,2,220.37,15,425.74
order_15008,user_285,2025-03-04,Argentina,desktop,organic,Phone-Pro-128GB,Electronica,2,75.94,10,141.87
order_15009,user_5699,2025-04-28,Mexico,desktop,organic,Sneakers-Urban-42,Moda,2,378.55,0,757.1
order_15010,user_1015,2025-02-09,Argentina,desktop,social,Phone-Pro-128GB,Electronica,1,468.49,0,468.49
order_15011,user_5566,2025-04-08,Mexico,mobile,social,Phone-Pro-128GB,Electronica,2,346.59,5,688.17
order_15012,user_7379,2025-05-01,Mexico,mobile,social,Laptop-Gaming-16GB,Electronica,2,27.76,5,50.52
order_15013,user_2677,2025-06-26,Colombia,mobile,social,Sneakers-Urban-42,Moda,2,283.84,5,562.68
order_15014,user_2824,2025-04-08,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,2,36.32,0,72.65
order_15015,user_1218,2025-01-24,Colombia,mobile,organic,Vacuum-Pro-Black,Hogar,2,324.67,0,649.34
order_15016,user_808,2025-06-21,Mexico,desktop,social,Vacuum-Pro-Black,Hogar,2,207.12,15,399.23
order_15017,user_4308,2025-02-01,colombia,mobile,social,Phone-Pro-128GB,Electronica,2,198.65,5,392.29
order_15018,user_581,2025-03-28,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,2,277.85,0,555.69
order_15019,user_4311,2025-06-13,argentina,desktop,organic,Tablet-Standard-64GB,Electronica,1,426.93,0,426.93
order_15020,user_7280,2025-06-01,Colombia,desktop,social,Laptop-Gaming-16GB,Electronica,1,462.36,0,462.36
order_15021,user_1190,2025-01-07,Mexico,mobile,paid_search,Jacket-Winter-M,Moda,2,28.81,0,57.62
order_15022,user_3889,2025-01-08,Colombia,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,184.83,10,174.83
order_15023,user_6255,2025-05-06,Mexico,desktop,paid_search,Blender-XL-Red,Hogar,1,123.31,0,123.31
order_15024,user_1555,2025-04-13,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,1,483.88,0,483.88
order_15025,user_2607,2025-02-22,argentina,mobile,social,Jacket-Winter-M,Moda,1,62.54,10,52.54
order_15026,user_4440,2025-01-09,Colombia,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,440.36,0,440.36
order_15027,user_3401,2025-02-02,Mexico,mobile,social,Tablet-Standard-64GB,Electronica,1,220.44,0,220.44
order_15028,user_4858,2025-06-22,Colombia,desktop,paid_search,Jacket-Winter-M,Moda,2,307.24,0,614.47
order_15029,user_481,2025-02-11,Mexico,desktop,paid_search,Jacket-Winter-M,Moda,2,418.74,0,837.49
order_15030,user_5394,2025-04-19,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,1,417.86,0,417.86
order_15031,user_6364,2025-04-23,Colombia,mobile,organic,Blender-XL-Red,Hogar,1,308.37,0,308.37
order_15032,user_4831,2025-03-04,Colombia,mobile,paid_search,Vacuum-Pro-Black,Hogar,1,105.87,10,95.87
order_15033,user_7907,2025-04-04,Colombia,mobile,social,Phone-Pro-128GB,Electronica,1,249.79,0,249.79
order_15034,user_2227,2025-05-24,Colombia,desktop,organic,Jacket-Winter-M,Moda,2,274.63,0,549.27
order_15035,user_6880,2025-02-04,Mexico,mobile,organic,Blender-XL-Red,Hogar,1,476.28,0,476.28
order_15036,user_4316,2025-04-19,Colombia,desktop,paid_search,Tablet-Standard-64GB,Electronica,1,309.38,10,299.38
order_15037,user_4394,2025-04-15,Argentina,mobile,paid_search,Jacket-Winter-M,Moda,1,194.47,5,189.47
order_15038,user_616,2025-06-25,Colombia,mobile,organic,Jacket-Winter-M,Moda,2,448.1,0,896.2
order_15039,user_3560,2025-06-09,Colombia,desktop,organic,Vacuum-Pro-Black,Hogar,1,299.39,0,299.39
order_15040,user_98,2025-06-06,Argentina,mobile,social,Phone-Pro-128GB,Electronica,2,373.18,0,746.36
order_15041,user_6575,2025-02-06,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,308.54,5,303.54
order_15042,user_2953,2025-06-29,colombia,mobile,organic,Vacuum-Pro-Black,Hogar,2,409.06,5,813.12
order_15043,user_1026,2025-03-12,Colombia,mobile,organic,Tablet-Standard-64GB,Electronica,2,459.32,10,908.64
order_15044,user_899,2025-03-26,Argentina,desktop,paid_search,Blender-XL-Red,Hogar,1,220.96,0,220.96
order_15045,user_294,2025-04-23,Argentina,mobile,paid_search,Phone-Pro-128GB,Electronica,2,312.04,0,624.08
order_15046,user_3022,2025-03-23,Argentina,desktop,social,Blender-XL-Red,Hogar,2,453.18,15,891.37
order_15047,user_3579,2025-02-09,Colombia,desktop,social,Tablet-Standard-64GB,Electronica,2,102.24,15,189.47
order_15048,user_1977,2025-02-02,Colombia,desktop,social,Blender-XL-Red,Hogar,2,297.46,10,584.91
order_15049,user_5827,2025-06-09,Argentina,mobile,paid_search,Jacket-Winter-M,Moda,2,29.54,0,59.08
order_15050,user_1361,2025-05-17,Argentina,mobile,paid_search,Blender-XL-Red,Hogar,2,464.46,0,928.91
order_15051,user_72,2025-06-06,Argentina,mobile,organic,Phone-Pro-128GB,Electronica,2,58.31,0,116.61
order_15052,user_2330,2025-06-18,Mexico,desktop,social,Jacket-Winter-M,Moda,2,155.45,0,310.9
order_15053,user_5159,2025-01-09,Argentina,desktop,paid_search,Vacuum-Pro-Black,Hogar,1,101.8,0,101.8
order_15054,user_4334,2025-02-19,Argentina,desktop,organic,Vacuum-Pro-Black,Hogar,1,23.53,0,23.53
order_15055,user_105,2025-03-30,Mexico,mobile,social,Vacuum-Pro-Black,Hogar,2,359.28,10,708.57
order_15056,user_4386,2025-06-01,Mexico,mobile,paid_search,Laptop-Gaming-16GB,Electronica,1,182.49,5,177.49
order_15057,user_6755,2025-03-31,Colombia,mobile,social,Blender-XL-Red,Hogar,1,353.07,0,353.07
order_15058,user_7772,2025-06-27,Colombia,mobile,social,Vacuum-Pro-Black,Hogar,2,473.52,0,947.05
order_15059,user_2714,2025-06-21,Mexico,mobile,paid_search,Sneakers-Urban-42,Moda,1,286.66,5,281.66
